Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Id,Customer Segment,Customer State,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
PAYMENT,1,0,62.40000153,124.7900009,Late delivery,1,18,Men's Footwear,Watsonville,EE. UU.,6862,Consumer,CA,4,Apparel,37.05044556,-121.7598801,Europe,Munich,Alemania,6862,6/22/2017 12:13,61895,403,5.199999809,0.039999999,154716,129.9900055,0.5,1,129.9900055,124.7900009,62.40000153,Western Europe,Bavaria,PENDING_PAYMENT,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/23/2017 0:13,Same Day
TRANSFER,5,4,91.47000122,251.9799957,Shipping canceled,0,43,Camping & Hiking,Caguas,Puerto Rico,2590,Consumer,PR,7,Fan Shop,18.29692459,-66.37059784,Pacific Asia,Nagercoil,India,2590,1/15/2016 19:15,26019,957,48.0,0.159999996,65118,299.980011,0.360000014,1,299.980011,251.9799957,91.47000122,South Asia,Tamil Nadu,SUSPECTED_FRAUD,,957,43,,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/20/2016 19:15,Standard Class
DEBIT,3,4,125.2799988,1440.0,Advance shipping,0,64,Computers,Cleveland,EE. UU.,18115,Consumer,OH,10,Technology,41.44094086,-81.70545197,Pacific Asia,Mount Isa,Australia,18115,12/24/2017 10:02,74562,1351,60.0,0.039999999,177877,1500.0,0.090000004,1,1500.0,1440.0,125.2799988,Oceania,Queensland,COMPLETE,,1351,64,,Dell Laptop,1500.0,0,12/27/2017 10:02,Standard Class
DEBIT,6,4,-195.8300018,287.980011,Late delivery,1,43,Camping & Hiking,Honolulu,EE. UU.,4010,Corporate,HI,7,Fan Shop,21.30562019,-157.8386993,Africa,Bangui,República Centroafricana,4010,9/15/2016 19:37,42735,957,12.0,0.039999999,106663,299.980011,-0.680000007,1,299.980011,287.980011,-195.8300018,Central Africa,Bangui,COMPLETE,,957,43,,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,9/21/2016 19:37,Standard Class
TRANSFER,2,1,10.44999981,118.7699966,Shipping canceled,0,29,Shop By Sport,Mechanicsburg,EE. UU.,3839,Consumer,PA,5,Golf,40.21145248,-77.0072937,Pacific Asia,Suihua,China,3839,2/9/2016 3:17,27686,627,1.200000048,0.01,69316,39.99000168,0.090000004,3,119.9700012,118.7699966,10.44999981,Eastern Asia,Heilongjiang,SUSPECTED_FRAUD,,627,29,,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2/11/2016 3:17,First Class
CASH,6,2,14.02999973,41.5,Late delivery,1,24,Women's Apparel,Fargo,EE. UU.,5051,Corporate,ND,5,Golf,46.84161377,-96.8080368,Europe,Kaunas,Lituania,5051,11/26/2016 4:48,47625,502,8.5,0.170000002,119080,50.0,0.340000004,1,50.0,41.5,14.02999973,Northern Europe,Kaunas,CLOSED,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,12/2/2016 4:48,Second Class
CASH,4,4,42.08000183,159.9900055,Shipping on time,0,48,Water Sports,Rancho Cucamonga,EE. UU.,575,Corporate,CA,7,Fan Shop,34.12150574,-117.6062393,Africa,Kaduna,Nigeria,575,11/27/2016 11:38,47713,1073,40.0,0.200000003,119310,199.9900055,0.25999999,1,199.9900055,159.9900055,42.08000183,West Africa,Kaduna,CLOSED,,1073,48,,Pelican Sunstream 100 Kayak,199.9900055,0,12/1/2016 11:38,Standard Class
DEBIT,4,4,33.06000137,379.980011,Shipping on time,0,45,Fishing,Caguas,Puerto Rico,3462,Consumer,PR,7,Fan Shop,18.24834061,-66.3706131,Europe,Troisdorf,Alemania,3462,7/6/2015 0:05,12743,1004,20.0,0.050000001,31884,399.980011,0.090000004,1,399.980011,379.980011,33.06000137,Western Europe,Renania del Norte-Westfalia,COMPLETE,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,7/10/2015 0:05,Standard Class
TRANSFER,2,2,80.23999786,237.4100037,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,5533,Consumer,PR,7,Fan Shop,18.26202202,-66.37059021,LATAM,Tlalnepantla,México,5533,1/17/2015 11:53,1131,1014,12.5,0.050000001,2807,49.97999954,0.340000004,5,249.8999939,237.4100037,80.23999786,Central America,México,PROCESSING,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,1/19/2015 11:53,Second Class
PAYMENT,3,2,-57.0,189.9900055,Late delivery,1,48,Water Sports,Escondido,EE. UU.,10987,Consumer,CA,7,Fan Shop,33.10881043,-117.0759964,LATAM,San Francisco de Macorís,República Dominicana,10987,3/1/2015 17:15,4092,1073,10.0,0.050000001,10194,199.9900055,-0.300000012,1,199.9900055,189.9900055,-57.0,Caribbean,Duarte,PENDING_PAYMENT,,1073,48,,Pelican Sunstream 100 Kayak,199.9900055,0,3/4/2015 17:15,Second Class
PAYMENT,5,4,19.79999924,197.9900055,Late delivery,1,48,Water Sports,Lakewood,EE. UU.,5657,Consumer,OH,7,Fan Shop,41.48466873,-81.77624512,LATAM,São Paulo,Brasil,5657,1/1/2015 2:48,9,1073,2.0,0.01,22,199.9900055,0.100000001,1,199.9900055,197.9900055,19.79999924,South America,São Paulo,PENDING_PAYMENT,,1073,48,,Pelican Sunstream 100 Kayak,199.9900055,0,1/6/2015 2:48,Standard Class
TRANSFER,6,4,36.02999878,106.5899963,Late delivery,1,18,Men's Footwear,Charlotte,EE. UU.,4564,Consumer,NC,4,Apparel,35.21258926,-80.79562378,LATAM,Lima,Perú,4564,3/10/2017 17:16,54785,403,23.39999962,0.180000007,137024,129.9900055,0.340000004,1,129.9900055,106.5899963,36.02999878,South America,Lima (ciudad),PENDING,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/16/2017 17:16,Standard Class
DEBIT,2,4,61.58000183,219.9100037,Advance shipping,0,46,Indoor/Outdoor Games,Fort Lauderdale,EE. UU.,6601,Corporate,FL,7,Fan Shop,26.0984993,-80.27095032,USCA,Boynton Beach,Estados Unidos,6601,4/19/2016 20:42,32531,1014,29.98999977,0.119999997,81360,49.97999954,0.280000001,5,249.8999939,219.9100037,61.58000183,South of  USA ,Florida,ON_HOLD,33437.0,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,4/21/2016 20:42,Standard Class
TRANSFER,6,2,110.1900024,379.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,1772,Corporate,PR,7,Fan Shop,18.28739548,-66.37059021,Pacific Asia,Korba,India,1772,12/13/2015 4:04,23715,1004,20.0,0.050000001,59331,399.980011,0.289999992,1,399.980011,379.980011,110.1900024,South Asia,Chhattisgarh,PROCESSING,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,12/19/2015 4:04,Second Class
TRANSFER,1,0,171.0700073,363.980011,Late delivery,1,45,Fishing,Miami,EE. UU.,10488,Consumer,FL,7,Fan Shop,25.74613953,-80.39176178,LATAM,Barranquilla,Colombia,10488,2/12/2017 22:13,53018,1004,36.0,0.090000004,132511,399.980011,0.469999999,1,399.980011,363.980011,171.0700073,South America,Atlántico,PROCESSING,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2/13/2017 10:13,Same Day
CASH,3,4,24.30999947,110.4899979,Advance shipping,0,18,Men's Footwear,Laredo,EE. UU.,2247,Home Office,TX,4,Apparel,27.50744438,-99.48082733,LATAM,Buenos Aires,Argentina,2247,2/5/2015 4:40,2412,403,19.5,0.150000006,6022,129.9900055,0.219999999,1,129.9900055,110.4899979,24.30999947,South America,Buenos Aires,CLOSED,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/8/2015 4:40,Standard Class
PAYMENT,2,1,35.5699997,98.0,Late delivery,1,24,Women's Apparel,Honolulu,EE. UU.,4039,Consumer,HI,5,Golf,21.32080078,-157.8613892,Pacific Asia,Karagandá,Kazajistán,4039,12/28/2016 8:37,49828,502,2.0,0.02,124570,50.0,0.360000014,2,100.0,98.0,35.5699997,Central Asia,Karagandá,PENDING_PAYMENT,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,12/30/2016 8:37,First Class
PAYMENT,3,4,47.50999832,96.95999908,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,9431,Consumer,PR,7,Fan Shop,18.21617889,-66.37058258,Pacific Asia,Brisbane,Australia,9431,11/11/2015 19:31,21567,1014,3.0,0.029999999,53916,49.97999954,0.49000001,2,99.95999908,96.95999908,47.50999832,Oceania,Queensland,PENDING_PAYMENT,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,11/14/2015 19:31,Standard Class
DEBIT,2,1,4.849999905,48.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,9358,Corporate,PR,5,Golf,18.2981739,-66.37056732,Pacific Asia,Xintai,China,9358,2/3/2016 11:00,27297,502,1.5,0.029999999,68374,50.0,0.100000001,1,50.0,48.5,4.849999905,Eastern Asia,Shandong,COMPLETE,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2/5/2016 11:00,First Class
TRANSFER,2,1,-75.90000153,132.0,Late delivery,1,24,Women's Apparel,Roswell,EE. UU.,4362,Consumer,GA,5,Golf,34.0256691,-84.35742188,USCA,Troy,Estados Unidos,4362,4/2/2016 17:24,31357,502,18.0,0.119999997,78383,50.0,-0.579999983,3,150.0,132.0,-75.90000153,East of USA,Nueva York,PENDING,12180.0,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,4/4/2016 17:24,First Class
TRANSFER,6,4,51.15999985,106.5899963,Shipping canceled,0,18,Men's Footwear,Ithaca,EE. UU.,2631,Consumer,NY,4,Apparel,42.43708038,-76.48168945,USCA,Chicago,Estados Unidos,2631,4/28/2016 11:03,33120,403,23.39999962,0.180000007,82797,129.9900055,0.479999989,1,129.9900055,106.5899963,51.15999985,US Center ,Illinois,SUSPECTED_FRAUD,60623.0,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/4/2016 11:03,Standard Class
DEBIT,3,2,-27.20000076,120.8899994,Late delivery,1,18,Men's Footwear,Citrus Heights,EE. UU.,10526,Corporate,CA,4,Apparel,38.67052841,-121.26931,LATAM,Escuintla,Guatemala,10526,2/24/2015 0:37,3702,403,9.100000381,0.07,9208,129.9900055,-0.230000004,1,129.9900055,120.8899994,-27.20000076,Central America,Escuintla,COMPLETE,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/27/2015 0:37,Second Class
PAYMENT,5,2,-6.320000172,48.97999954,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,1582,Consumer,PR,7,Fan Shop,18.2872467,-66.37062073,Africa,Antananarivo,Madagascar,1582,9/27/2016 1:02,43504,1014,1.0,0.02,108666,49.97999954,-0.129999995,1,49.97999954,48.97999954,-6.320000172,East Africa,Analamanga,PENDING_PAYMENT,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,10/2/2016 1:02,Second Class
PAYMENT,3,4,150.3899994,319.980011,Advance shipping,0,45,Fishing,Des Plaines,EE. UU.,5861,Consumer,IL,7,Fan Shop,42.05485153,-87.86340332,LATAM,Zapopan,México,5861,3/14/2015 11:48,4967,1004,80.0,0.200000003,12435,399.980011,0.469999999,1,399.980011,319.980011,150.3899994,Central America,Jalisco,PENDING_PAYMENT,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,3/17/2015 11:48,Standard Class
TRANSFER,0,0,39.25,125.4000015,Shipping canceled,0,37,Electronics,Caguas,Puerto Rico,5136,Consumer,PR,6,Outdoors,18.29705238,-66.37051392,Pacific Asia,Gold Coast,Australia,5136,12/3/2015 5:50,23035,825,2.559999943,0.02,57674,31.98999977,0.310000002,4,127.9599991,125.4000015,39.25,Oceania,Queensland,SUSPECTED_FRAUD,,825,37,,Bridgestone e6 Straight Distance NFL Tennesse,31.98999977,0,12/3/2015 17:50,Same Day
TRANSFER,4,4,-19.79999924,263.980011,Shipping on time,0,43,Camping & Hiking,East Lansing,EE. UU.,7830,Corporate,MI,7,Fan Shop,42.75529099,-84.45345306,Europe,Granada,España,7830,6/21/2017 0:29,61793,957,36.0,0.119999997,154459,299.980011,-0.079999998,1,299.980011,263.980011,-19.79999924,Southern Europe,Andalucía,PENDING,,957,43,,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,6/25/2017 0:29,Standard Class
TRANSFER,2,1,30.47999954,92.37000275,Late delivery,1,11,Fitness Accessories,Gardena,EE. UU.,12429,Home Office,CA,3,Footwear,33.88138962,-118.2984924,USCA,Houston,Estados Unidos,12429,7/5/2016 16:13,37793,235,12.60000038,0.119999997,94306,34.99000168,0.330000013,3,104.9700012,92.37000275,30.47999954,US Center ,Texas,PROCESSING,77095.0,235,11,,Under Armour Hustle Storm Medium Duffle Bag,34.99000168,0,7/7/2016 16:13,First Class
DEBIT,6,2,56.77999878,167.9900055,Late delivery,1,48,Water Sports,San Antonio,EE. UU.,862,Home Office,TX,7,Fan Shop,29.60730171,-97.98625183,LATAM,Lima,Perú,862,5/9/2015 14:11,8810,1073,32.0,0.159999996,21996,199.9900055,0.340000004,1,199.9900055,167.9900055,56.77999878,South America,Lima (ciudad),COMPLETE,,1073,48,,Pelican Sunstream 100 Kayak,199.9900055,0,5/15/2015 14:11,Second Class
CASH,4,4,17.77000046,377.980011,Shipping on time,0,45,Fishing,Caguas,Puerto Rico,5319,Consumer,PR,7,Fan Shop,18.20992851,-66.37055969,Pacific Asia,Ho Chi Minh City,Vietnam,5319,12/12/2015 4:35,23648,1004,22.0,0.059999999,59167,399.980011,0.050000001,1,399.980011,377.980011,17.77000046,Southeast Asia,Ciudad Ho Chi Minh,CLOSED,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,12/16/2015 4:35,Standard Class
DEBIT,3,4,-13.75,106.5899963,Advance shipping,0,18,Men's Footwear,Laredo,EE. UU.,3864,Home Office,TX,4,Apparel,27.50863648,-99.50951386,LATAM,Panama City,Panamá,3864,2/5/2017 5:56,52492,403,23.39999962,0.180000007,131193,129.9900055,-0.129999995,1,129.9900055,106.5899963,-13.75,Central America,Panamá,COMPLETE,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/8/2017 5:56,Standard Class
PAYMENT,2,4,-38.18000031,175.9299927,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,7536,Corporate,PR,7,Fan Shop,18.21985436,-66.37059784,USCA,Chicago,Estados Unidos,7536,4/8/2016 16:41,31766,1014,23.98999977,0.119999997,79385,49.97999954,-0.219999999,4,199.9199982,175.9299927,-38.18000031,US Center ,Illinois,PENDING_PAYMENT,60610.0,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,4/10/2016 16:41,Standard Class
DEBIT,4,4,82.79000092,179.9700012,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,3462,Consumer,PR,4,Apparel,18.24834061,-66.3706131,USCA,Fort Worth,Estados Unidos,3462,8/7/2016 19:30,40063,365,59.99000168,0.25,99973,59.99000168,0.460000008,4,239.9600067,179.9700012,82.79000092,US Center ,Texas,COMPLETE,76106.0,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/11/2016 19:30,Standard Class
DEBIT,6,4,19.0,474.9500122,Late delivery,1,9,Cardio Equipment,Las Vegas,EE. UU.,6024,Corporate,NV,3,Footwear,36.02138138,-115.1716614,Pacific Asia,Depok,Indonesia,6024,1/17/2016 22:24,26165,191,25.0,0.050000001,65494,99.98999786,0.039999999,5,499.9500122,474.9500122,19.0,Southeast Asia,Yogyakarta,COMPLETE,,191,9,,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,1/23/2016 22:24,Standard Class
DEBIT,2,1,13.63000011,27.8199997,Late delivery,1,41,Trade-In,Winter Park,EE. UU.,8694,Corporate,FL,6,Outdoors,28.60344505,-81.31519318,LATAM,Tijuana,México,8694,2/13/2017 10:28,53053,924,4.159999847,0.129999995,132591,15.98999977,0.49000001,2,31.97999954,27.8199997,13.63000011,Central America,Baja California,COMPLETE,,924,41,,Glove It Urban Brick Golf Towel,15.98999977,0,2/15/2017 10:28,First Class
TRANSFER,6,4,0.0,43.97999954,Late delivery,1,40,Accessories,Ypsilanti,EE. UU.,9663,Consumer,MI,6,Outdoors,42.24398804,-83.61991119,Europe,Le Havre,Francia,9663,7/21/2015 6:54,13790,897,6.0,0.119999997,34535,24.98999977,0.0,2,49.97999954,43.97999954,0.0,Western Europe,Normandía,PENDING,,897,40,,Team Golf New England Patriots Putter Grip,24.98999977,0,7/27/2015 6:54,Standard Class
DEBIT,5,2,33.25,95.0,Late delivery,1,24,Women's Apparel,Bakersfield,EE. UU.,2153,Corporate,CA,5,Golf,35.31053162,-119.0147934,LATAM,Santo Domingo,República Dominicana,2153,4/12/2017 18:27,57049,502,5.0,0.050000001,142709,50.0,0.349999994,2,100.0,95.0,33.25,Caribbean,Santo Domingo,COMPLETE,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,4/17/2017 18:27,Second Class
DEBIT,3,4,49.13999939,182.0,Advance shipping,0,24,Women's Apparel,Tampa,EE. UU.,3086,Corporate,FL,5,Golf,28.03085518,-82.50086212,USCA,Waterbury,Estados Unidos,3086,7/26/2016 11:06,39217,502,18.0,0.090000004,97898,50.0,0.270000011,4,200.0,182.0,49.13999939,East of USA,Connecticut,COMPLETE,6708.0,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,7/29/2016 11:06,Standard Class
TRANSFER,3,4,69.59999847,239.9799957,Shipping canceled,0,43,Camping & Hiking,Hanford,EE. UU.,7733,Corporate,CA,7,Fan Shop,36.33087921,-119.6439438,USCA,Alexandria,Estados Unidos,7733,5/19/2016 17:30,34577,957,60.0,0.200000003,86351,299.980011,0.289999992,1,299.980011,239.9799957,69.59999847,South of  USA ,Virginia,CANCELED,22304.0,957,43,,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,5/22/2016 17:30,Standard Class
DEBIT,3,2,49.13999939,188.9900055,Late delivery,1,48,Water Sports,Middletown,EE. UU.,5190,Home Office,CT,7,Fan Shop,41.55907822,-72.65383911,Pacific Asia,Ho Chi Minh City,Vietnam,5190,11/20/2015 6:43,22147,1073,11.0,0.059999999,55440,199.9900055,0.25999999,1,199.9900055,188.9900055,49.13999939,Southeast Asia,Ciudad Ho Chi Minh,COMPLETE,,1073,48,,Pelican Sunstream 100 Kayak,199.9900055,0,11/23/2015 6:43,Second Class
DEBIT,4,2,180.3000031,391.9599915,Late delivery,1,9,Cardio Equipment,Detroit,EE. UU.,8314,Corporate,MI,3,Footwear,42.39391327,-83.00836945,Africa,Yamoussoukro,Costa de Marfil,8314,10/30/2016 5:43,45778,191,8.0,0.02,114429,99.98999786,0.460000008,4,399.9599915,391.9599915,180.3000031,West Africa,Lacs,COMPLETE,,191,9,,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,11/3/2016 5:43,Second Class
PAYMENT,5,4,100.7900009,335.980011,Late delivery,1,45,Fishing,Saint Paul,EE. UU.,11926,Corporate,MN,7,Fan Shop,44.96070862,-93.16983795,Europe,Bagnolet,Francia,11926,9/21/2017 19:16,68149,1004,64.0,0.159999996,170389,399.980011,0.300000012,1,399.980011,335.980011,100.7900009,Western Europe,Isla de Francia,PENDING_PAYMENT,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,9/26/2017 19:16,Standard Class
TRANSFER,6,2,90.70999908,251.9799957,Late delivery,1,43,Camping & Hiking,Fresno,EE. UU.,12268,Corporate,CA,7,Fan Shop,36.78569031,-119.7807312,Pacific Asia,Yakarta,Indonesia,12268,1/4/2016 19:06,25265,957,48.0,0.159999996,63312,299.980011,0.360000014,1,299.980011,251.9799957,90.70999908,Southeast Asia,Yakarta,PENDING,,957,43,,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/10/2016 19:06,Second Class
TRANSFER,6,4,-321.5,207.4199982,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,4889,Corporate,PR,7,Fan Shop,18.25353622,-66.37057495,LATAM,Holguín,Cuba,4889,3/31/2017 0:15,56175,1014,42.47999954,0.170000002,140498,49.97999954,-1.549999952,5,249.8999939,207.4199982,-321.5,Caribbean,Holguín,PROCESSING,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,4/6/2017 0:15,Standard Class
TRANSFER,6,2,34.20000076,189.9900055,Late delivery,1,48,Water Sports,Flushing,EE. UU.,3419,Consumer,NY,7,Fan Shop,40.76358032,-73.83003998,LATAM,Arraiján,Panamá,3419,2/11/2015 3:37,2820,1073,10.0,0.050000001,7086,199.9900055,0.180000007,1,199.9900055,189.9900055,34.20000076,Central America,Panamá,PROCESSING,,1073,48,,Pelican Sunstream 100 Kayak,199.9900055,0,2/17/2015 3:37,Second Class
DEBIT,2,1,18.29999924,70.37999725,Late delivery,1,29,Shop By Sport,Augusta,EE. UU.,3475,Consumer,GA,5,Golf,33.52104187,-82.04935455,Europe,Fiumicino,Italia,3475,9/3/2017 14:02,66901,627,9.600000381,0.119999997,167243,39.99000168,0.25999999,2,79.98000336,70.37999725,18.29999924,Southern Europe,Lacio,COMPLETE,,627,29,,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,9/5/2017 14:02,First Class
PAYMENT,3,4,73.63999939,223.1600037,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,6790,Corporate,PR,4,Apparel,18.26189804,-66.37059784,LATAM,Petapa,Guatemala,6790,4/9/2017 10:55,56822,365,16.79999924,0.07,142120,59.99000168,0.330000013,4,239.9600067,223.1600037,73.63999939,Central America,Guatemala,PENDING_PAYMENT,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/12/2017 10:55,Standard Class
PAYMENT,3,4,36.02999878,128.6900024,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,1358,Corporate,PR,4,Apparel,18.2153759,-66.37050629,USCA,Chicago,Estados Unidos,1358,4/28/2016 6:30,33107,403,1.299999952,0.01,82761,129.9900055,0.280000001,1,129.9900055,128.6900024,36.02999878,US Center ,Illinois,PENDING_PAYMENT,60610.0,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/1/2016 6:30,Standard Class
TRANSFER,2,1,6.980000019,112.5,Late delivery,1,24,Women's Apparel,Atlanta,EE. UU.,8437,Consumer,GA,5,Golf,33.69275665,-84.61947632,Europe,Clichy,Francia,8437,9/14/2017 1:56,67620,502,37.5,0.25,169065,50.0,0.059999999,3,150.0,112.5,6.980000019,Western Europe,Isla de Francia,PENDING,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,9/16/2017 1:56,First Class
CASH,4,4,72.23999786,424.9599915,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,1285,Home Office,PR,3,Footwear,18.22282028,-66.37057495,Europe,Salzburgo,Austria,1285,12/13/2016 16:31,48823,191,74.98999786,0.150000006,122102,99.98999786,0.170000002,5,499.9500122,424.9599915,72.23999786,Western Europe,Salzburgo,CLOSED,,191,9,,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,12/17/2016 16:31,Standard Class
TRANSFER,6,4,30.88999939,114.3899994,Late delivery,1,18,Men's Footwear,Chicago,EE. UU.,5531,Corporate,IL,4,Apparel,41.80133057,-88.03850555,USCA,Bloomington,Estados Unidos,5531,4/18/2016 23:20,32470,403,15.60000038,0.119999997,81221,129.9900055,0.270000011,1,129.9900055,114.3899994,30.88999939,US Center ,Illinois,PENDING,61701.0,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,4/24/2016 23:20,Standard Class
DEBIT,6,4,20.92000008,45.47999954,Late delivery,1,46,Indoor/Outdoor Games,Greeley,EE. UU.,494,Consumer,CO,7,Fan Shop,39.60168457,-107.0304413,LATAM,Santo Domingo,República Dominicana,494,1/3/2015 2:26,145,1014,4.5,0.090000004,341,49.97999954,0.460000008,1,49.97999954,45.47999954,20.92000008,Caribbean,Santo Domingo,ON_HOLD,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,1/9/2015 2:26,Standard Class
PAYMENT,6,4,41.97999954,199.9199982,Late delivery,1,46,Indoor/Outdoor Games,College Station,EE. UU.,7836,Consumer,TX,7,Fan Shop,30.60759926,-96.31684876,LATAM,Santo Domingo,República Dominicana,7836,5/22/2017 16:59,59785,1014,0.0,0.0,149630,49.97999954,0.209999993,4,199.9199982,199.9199982,41.97999954,Caribbean,Santo Domingo,PENDING_PAYMENT,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,5/28/2017 16:59,Standard Class
DEBIT,4,4,133.7599945,272.980011,Shipping on time,0,43,Camping & Hiking,Moreno Valley,EE. UU.,5580,Home Office,CA,7,Fan Shop,33.94717026,-117.253624,USCA,Chicago,Estados Unidos,5580,4/8/2016 5:07,31733,957,27.0,0.090000004,79300,299.980011,0.49000001,1,299.980011,272.980011,133.7599945,US Center ,Illinois,ON_HOLD,60623.0,957,43,,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,4/12/2016 5:07,Standard Class
TRANSFER,3,4,50.22999954,109.1900024,Advance shipping,0,18,Men's Footwear,Opa Locka,EE. UU.,8925,Corporate,FL,4,Apparel,25.89801979,-80.24020386,LATAM,Águas Lindas de Goiás,Brasil,8925,3/25/2015 8:49,5712,403,20.79999924,0.159999996,14228,129.9900055,0.460000008,1,129.9900055,109.1900024,50.22999954,South America,Goiás,PROCESSING,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/28/2015 8:49,Standard Class
DEBIT,4,4,74.08000183,151.1699982,Shipping on time,0,17,Cleats,Bakersfield,EE. UU.,11212,Consumer,CA,4,Apparel,35.36254501,-119.0186996,Pacific Asia,Canberra,Australia,11212,1/10/2016 11:02,25653,365,28.79999924,0.159999996,64242,59.99000168,0.49000001,3,179.9700012,151.1699982,74.08000183,Oceania,Territorio de la Capital Australiana,COMPLETE,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/14/2016 11:02,Standard Class
DEBIT,2,4,12.82999992,89.08000183,Advance shipping,0,6,Tennis & Racquet,Wayne,EE. UU.,317,Consumer,NJ,2,Fitness,29.55552483,-95.71289825,Pacific Asia,Ichalkaranji,India,317,12/11/2015 3:22,23576,116,0.899999976,0.01,58981,44.99000168,0.140000001,2,89.98000336,89.08000183,12.82999992,South Asia,Maharashtra,COMPLETE,,116,6,,Nike Men's Comfort 2 Slide,44.99000168,0,12/13/2015 3:22,Standard Class
TRANSFER,2,1,51.84999847,207.4199982,Late delivery,1,46,Indoor/Outdoor Games,Washington,EE. UU.,1949,Consumer,DC,7,Fan Shop,38.90260315,-76.98190308,Europe,Barcelona,España,1949,7/26/2015 3:33,14123,1014,42.47999954,0.170000002,35338,49.97999954,0.25,5,249.8999939,207.4199982,51.84999847,Southern Europe,Cataluña,PROCESSING,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,7/28/2015 3:33,First Class
